ticker,company,name,name_count,women_count,excess,total_board,men_count,unknown_count,all_men_with_name,women_names,all_board_names
WIA,WIA GOLD LIMITED,Josef,1,0,1,4,4,0,Josef El-Raghy,(none),Josef El-Raghy (M) | Henk Diderichs (M) | Mark Arnesen (M) | Andrew Pardey (M)
WEL,WINCHESTER ENERGY LTD,Rory,1,0,1,4,4,0,Rory McGoldrick,(none),Rory McGoldrick (M) | Thomson Naude (M) | David Wheeler (M) | Chris Zielinski (M)
WR1,WINSOME RESOURCES LIMITED,Stephen,1,0,1,5,5,0,Stephen Richard Biggins,(none),Stephen Biggins (M) | Christopher Evans (M) | Simone Iacopetta (M) | Justin Boylson (M) | Qingtao Zeng (M)
X2M,X2M CONNECT LIMITED,Alan,1,0,1,4,4,0,Alan Robert Stockdale,(none),Alan Stockdale (M) | Mohan Jesudason (M) | Damien Johnston (M) | John Stewart (M)
XEN,XENITRA LIMITED,Li,1,0,1,4,3,1,Li Li,(none),Anthony Noble (?) | Li Li (M) | Zoran Grujic (M) | Carl Hagon (M)
XRA,XENORA MINERALS LTD,Peretz,1,0,1,3,3,0,Peretz Schapiro,(none),Peretz Schapiro (M) | William Dix (M) | Chris Zielinski (M)
XPD,XPEDRA RESOURCES LIMITED,Michael,1,0,1,3,3,0,Michael Haynes,(none),Michael Haynes (M) | Francis Funston (M) | Gary Billingsley (M)
XPN,XPON TECHNOLOGIES GROUP LIMITED,Mark,1,0,1,3,3,0,Mark Simari,(none),Mark Simari (M) | Matthew Forman (M) | Jamie Olsen (M)
XRG,XREALITY GROUP LTD,John,1,0,1,6,6,0,John Diddams,(none),John Diddams (M) | Wayne Jones (M) | Kim Hopwood (M) | Philip Copeland (M) | Daniel Hogan (M) | Mark Smethurst (M)
XF1,XREF LIMITED,Tom,1,0,1,5,5,0,Tom Stianos,(none),Tom Stianos (M) | Lee-Martin Seymour (M) | Nigel Heap (M) | Jon Newbery (M) | Jake Phillpot (M)
YAR,YARI MINERALS LIMITED,Eduardo,1,0,1,3,3,0,Eduardo Robaina,(none),Eduardo Robaina (M) | Anthony Italiano (M) | Albert Thamm (M)
YOW,YOWIE GROUP LTD,Antony,1,0,1,5,5,0,Antony Catalano,(none),Antony Catalano (M) | Jesse Hamilton (M) | Martyn McCathie (M) | Sulieman Ravell (M) | Geoff Wilson (M)
YUG,YUGO METALS LIMITED,David,1,0,1,3,3,0,David Wheeler,(none),David Wheeler (M) | Petar Tomasevic (M) | Mihajlo Matkovic (M)
ZNC,ZENITH MINERALS LIMITED,Andrew,1,0,1,3,3,0,Andrew Smith,(none),Andrew Smith (M) | Euan Jenkins (M) | Stanley Macdonald (M)
ZEU,ZEUS RESOURCES LIMITED,Alvin,1,0,1,3,3,0,Alvin Tan,(none),Alvin Tan (M) | Robert Marusco (M) | Hugh Pilgrim (M)
ZMI,ZINC OF IRELAND NL,Peter,1,0,1,4,3,1,Peter Huljich,(none),Peter Huljich (M) | Julian Barnes (?) | Thomas Corr (M) | Jerry Monzu (M)
